Sales;Date;Día;Mes;Año;Semana
17239.13;28/08/2011;1;8;2011;35
17200.17;29/08/2011;2;8;2011;36
15817.13;30/08/2011;3;8;2011;36
14647.79;31/08/2011;4;8;2011;36
16919.04;01/09/2011;5;9;2011;36
16996.79;02/09/2011;6;9;2011;36
16953.38;03/09/2011;7;9;2011;36
16706.17;04/09/2011;1;9;2011;36
15906.42;05/09/2011;2;9;2011;37
15052.54;06/09/2011;3;9;2011;37
13587.96;07/09/2011;4;9;2011;37
15158.5;08/09/2011;5;9;2011;37
15730.17;09/09/2011;6;9;2011;37
15944.25;10/09/2011;7;9;2011;37
15963.54;11/09/2011;1;9;2011;37
15941.75;12/09/2011;2;9;2011;38
15356.71;13/09/2011;3;9;2011;38
13905.04;14/09/2011;4;9;2011;38
15375.96;15/09/2011;5;9;2011;38
15751.83;16/09/2011;6;9;2011;38
15579.04;17/09/2011;7;9;2011;38
15597.25;18/09/2011;1;9;2011;38
15637.79;19/09/2011;2;9;2011;39
15120.92;20/09/2011;3;9;2011;39
13533.54;21/09/2011;4;9;2011;39
15189.92;22/09/2011;5;9;2011;39
15599.46;23/09/2011;6;9;2011;39
15669;24/09/2011;7;9;2011;39
15747.58;25/09/2011;1;9;2011;39
15720.42;26/09/2011;2;9;2011;40
15276.63;27/09/2011;3;9;2011;40
13649.71;28/09/2011;4;9;2011;40
15134.25;29/09/2011;5;9;2011;40
15500.92;30/09/2011;6;9;2011;40
15416.92;01/10/2011;7;10;2011;40
15488.13;02/10/2011;1;10;2011;40
15323.58;03/10/2011;2;10;2011;41
14787.54;04/10/2011;3;10;2011;41
13469.79;05/10/2011;4;10;2011;41
15055.08;06/10/2011;5;10;2011;41
15417.5;07/10/2011;6;10;2011;41
15396.17;08/10/2011;7;10;2011;41
14675.17;09/10/2011;1;10;2011;41
15259.5;10/10/2011;2;10;2011;42
14816.38;11/10/2011;3;10;2011;42
13385.33;12/10/2011;4;10;2011;42
14787.88;13/10/2011;5;10;2011;42
15378.54;14/10/2011;6;10;2011;42
15399;15/10/2011;7;10;2011;42
15628.42;16/10/2011;1;10;2011;42
15450.5;17/10/2011;2;10;2011;43
15082.88;18/10/2011;3;10;2011;43
13619.38;19/10/2011;4;10;2011;43
15041.58;20/10/2011;5;10;2011;43
15461.5;21/10/2011;6;10;2011;43
15490;22/10/2011;7;10;2011;43
15424.75;23/10/2011;1;10;2011;43
15489.54;24/10/2011;2;10;2011;44
15102.29;25/10/2011;3;10;2011;44
13984.42;26/10/2011;4;10;2011;44
15174.29;27/10/2011;5;10;2011;44
15396.25;28/10/2011;6;10;2011;44
14613.38;29/10/2011;7;10;2011;44
16044.67;30/10/2011;1;10;2011;44
15886.42;31/10/2011;2;10;2011;45
15990.29;01/11/2011;3;11;2011;45
14437.08;02/11/2011;4;11;2011;45
15443.46;03/11/2011;5;11;2011;45
15868.71;04/11/2011;6;11;2011;45
16164.63;05/11/2011;7;11;2011;45
16313.71;06/11/2011;1;11;2011;45
16115.04;07/11/2011;2;11;2011;46
15941.67;08/11/2011;3;11;2011;46
14639.5;09/11/2011;4;11;2011;46
16256.04;10/11/2011;5;11;2011;46
16822.88;11/11/2011;6;11;2011;46
17024.17;12/11/2011;7;11;2011;46
17286.13;13/11/2011;1;11;2011;46
17238.71;14/11/2011;2;11;2011;47
16875.5;15/11/2011;3;11;2011;47
15425.88;16/11/2011;4;11;2011;47
16727.79;17/11/2011;5;11;2011;47
17168.21;18/11/2011;6;11;2011;47
17167.42;19/11/2011;7;11;2011;47
17106.17;20/11/2011;1;11;2011;47
16939.42;21/11/2011;2;11;2011;48
16421.17;22/11/2011;3;11;2011;48
15063.63;23/11/2011;4;11;2011;48
13902.75;24/11/2011;5;11;2011;48
11305.08;25/11/2011;6;11;2011;48
11437.29;26/11/2011;7;11;2011;48
12220.63;27/11/2011;1;11;2011;48
14095.67;28/11/2011;2;11;2011;49
14550.13;29/11/2011;3;11;2011;49
14312.67;30/11/2011;4;11;2011;49
15930.67;01/12/2011;5;12;2011;49
16973.58;02/12/2011;6;12;2011;49
17504.17;03/12/2011;7;12;2011;49
17575.25;04/12/2011;1;12;2011;49
17450.71;05/12/2011;2;12;2011;50
17024.46;06/12/2011;3;12;2011;50
15606.83;07/12/2011;4;12;2011;50
17220.83;08/12/2011;5;12;2011;50
17706.79;09/12/2011;6;12;2011;50
17449.92;10/12/2011;7;12;2011;50
17641.83;11/12/2011;1;12;2011;50
17534.88;12/12/2011;2;12;2011;51
17145.38;13/12/2011;3;12;2011;51
15378.33;14/12/2011;4;12;2011;51
17230.79;15/12/2011;5;12;2011;51
17601.58;16/12/2011;6;12;2011;51
17232.79;17/12/2011;7;12;2011;51
17626.33;18/12/2011;1;12;2011;51
17929.5;19/12/2011;2;12;2011;52
17433.63;20/12/2011;3;12;2011;52
15937.42;21/12/2011;4;12;2011;52
17595.88;22/12/2011;5;12;2011;52
17859.88;23/12/2011;6;12;2011;52
17690.96;24/12/2011;7;12;2011;52
17810.96;25/12/2011;1;12;2011;52
17806.46;26/12/2011;2;12;2011;53
17272.46;27/12/2011;3;12;2011;53
15980.13;28/12/2011;4;12;2011;53
17438.63;29/12/2011;5;12;2011;53
17644.13;30/12/2011;6;12;2011;53
16635.29;31/12/2011;7;12;2011;53
14640.75;01/01/2012;1;1;2012;1
17101.25;02/01/2012;2;1;2012;2
17081.21;03/01/2012;3;1;2012;2
15633.21;04/01/2012;4;1;2012;2
17356.54;05/01/2012;5;1;2012;2
17856.46;06/01/2012;6;1;2012;2
17814.96;07/01/2012;7;1;2012;2
17870.33;08/01/2012;1;1;2012;2
18044;09/01/2012;2;1;2012;3
17657.21;10/01/2012;3;1;2012;3
16109.75;11/01/2012;4;1;2012;3
17674.08;12/01/2012;5;1;2012;3
17830.33;13/01/2012;6;1;2012;3
17719.08;14/01/2012;7;1;2012;3
17565.21;15/01/2012;1;1;2012;3
17402.88;16/01/2012;2;1;2012;4
16839.96;17/01/2012;3;1;2012;4
15414.5;18/01/2012;4;1;2012;4
17125.67;19/01/2012;5;1;2012;4
17374.46;20/01/2012;6;1;2012;4
17700.38;21/01/2012;7;1;2012;4
16808.92;22/01/2012;1;1;2012;4
16454.33;23/01/2012;2;1;2012;5
15641.83;24/01/2012;3;1;2012;5
15177.67;25/01/2012;4;1;2012;5
17170.33;26/01/2012;5;1;2012;5
17752.08;27/01/2012;6;1;2012;5
17715.71;28/01/2012;7;1;2012;5
17410.13;29/01/2012;1;1;2012;5
17458.13;30/01/2012;2;1;2012;6
14998.29;31/01/2012;3;1;2012;6
12219.08;01/02/2012;4;2;2012;6
12088.71;02/02/2012;5;2;2012;6
12682.58;03/02/2012;6;2;2012;6
13445.67;04/02/2012;7;2;2012;6
16060.42;05/02/2012;1;2;2012;6
16638.83;06/02/2012;2;2;2012;7
15959.42;07/02/2012;3;2;2012;7
14687.96;08/02/2012;4;2;2012;7
16510.33;09/02/2012;5;2;2012;7
16896.5;10/02/2012;6;2;2012;7
17217.92;11/02/2012;7;2;2012;7
17340.29;12/02/2012;1;2;2012;7
15804.79;13/02/2012;2;2;2012;8
15867.83;14/02/2012;3;2;2012;8
15332.79;15/02/2012;4;2;2012;8
17370.92;16/02/2012;5;2;2012;8
17997.13;17/02/2012;6;2;2012;8
18028.21;18/02/2012;7;2;2012;8
17969.54;19/02/2012;1;2;2012;8
17840.54;20/02/2012;2;2;2012;9
17508.29;21/02/2012;3;2;2012;9
15415.25;22/02/2012;4;2;2012;9
17555.42;23/02/2012;5;2;2012;9
17738.33;24/02/2012;6;2;2012;9
17236.5;25/02/2012;7;2;2012;9
16948.08;26/02/2012;1;2;2012;9
16563.96;27/02/2012;2;2;2012;10
15949.71;28/02/2012;3;2;2012;10
14424.04;29/02/2012;4;2;2012;10
16376.08;01/03/2012;5;3;2012;10
16749.71;02/03/2012;6;3;2012;10
16841.75;03/03/2012;7;3;2012;10
17063.08;04/03/2012;1;3;2012;10
17165.71;05/03/2012;2;3;2012;11
17042.13;06/03/2012;3;3;2012;11
15401.04;07/03/2012;4;3;2012;11
16943.29;08/03/2012;5;3;2012;11
17238.33;09/03/2012;6;3;2012;11
17242.46;10/03/2012;7;3;2012;11
17479.71;11/03/2012;1;3;2012;11
17289.88;12/03/2012;2;3;2012;12
16840.33;13/03/2012;3;3;2012;12
15208.92;14/03/2012;4;3;2012;12
16757.38;15/03/2012;5;3;2012;12
17037.08;16/03/2012;6;3;2012;12
16951.25;17/03/2012;7;3;2012;12
17046.46;18/03/2012;1;3;2012;12
16869.79;19/03/2012;2;3;2012;13
16418.21;20/03/2012;3;3;2012;13
14710.58;21/03/2012;4;3;2012;13
16134.33;22/03/2012;5;3;2012;13
16168.5;23/03/2012;6;3;2012;13
16165.08;24/03/2012;7;3;2012;13
16289.67;25/03/2012;1;3;2012;13
16405.58;26/03/2012;2;3;2012;14
15831.13;27/03/2012;3;3;2012;14
13919.83;28/03/2012;4;3;2012;14
16167.83;29/03/2012;5;3;2012;14
16483.21;30/03/2012;6;3;2012;14
16580.88;31/03/2012;7;3;2012;14
16562.29;01/04/2012;1;4;2012;14
16277.13;02/04/2012;2;4;2012;15
16319.71;03/04/2012;3;4;2012;15
14736.75;04/04/2012;4;4;2012;15
16440.17;05/04/2012;5;4;2012;15
16631.67;06/04/2012;6;4;2012;15
16475.75;07/04/2012;7;4;2012;15
16348.38;08/04/2012;1;4;2012;15
16059.96;09/04/2012;2;4;2012;16
15550.88;10/04/2012;3;4;2012;16
14065.83;11/04/2012;4;4;2012;16
15503.63;12/04/2012;5;4;2012;16
15896.54;13/04/2012;6;4;2012;16
15875.54;14/04/2012;7;4;2012;16
16208.46;15/04/2012;1;4;2012;16
16065.63;16/04/2012;2;4;2012;17
15822.5;17/04/2012;3;4;2012;17
14478.13;18/04/2012;4;4;2012;17
16017;19/04/2012;5;4;2012;17
16188.96;20/04/2012;6;4;2012;17
16443.08;21/04/2012;7;4;2012;17
16150.92;22/04/2012;1;4;2012;17
15041.88;23/04/2012;2;4;2012;18
14804.75;24/04/2012;3;4;2012;18
13812;25/04/2012;4;4;2012;18
15615.5;26/04/2012;5;4;2012;18
16087.33;27/04/2012;6;4;2012;18
16237.71;28/04/2012;7;4;2012;18
15880.63;29/04/2012;1;4;2012;18
15602.54;30/04/2012;2;4;2012;19
14867.63;01/05/2012;3;5;2012;19
13551.63;02/05/2012;4;5;2012;19
15298.29;03/05/2012;5;5;2012;19
15704.58;04/05/2012;6;5;2012;19
15635.33;05/05/2012;7;5;2012;19
15582.67;06/05/2012;1;5;2012;19
15476.29;07/05/2012;2;5;2012;20
15083.58;08/05/2012;3;5;2012;20
13465.29;09/05/2012;4;5;2012;20
15108.83;10/05/2012;5;5;2012;20
15447.13;11/05/2012;6;5;2012;20
15633.33;12/05/2012;7;5;2012;20
15754.88;13/05/2012;1;5;2012;20
15793.33;14/05/2012;2;5;2012;21
15317.25;15/05/2012;3;5;2012;21
13988.83;16/05/2012;4;5;2012;21
15416.46;17/05/2012;5;5;2012;21
15849.21;18/05/2012;6;5;2012;21
14929.71;19/05/2012;7;5;2012;21
15647.21;20/05/2012;1;5;2012;21
15919.33;21/05/2012;2;5;2012;22
15432.63;22/05/2012;3;5;2012;22
13782.42;23/05/2012;4;5;2012;22
15492.17;24/05/2012;5;5;2012;22
15912.88;25/05/2012;6;5;2012;22
15890.17;26/05/2012;7;5;2012;22
15951.92;27/05/2012;1;5;2012;22
15797.08;28/05/2012;2;5;2012;23
15428.38;29/05/2012;3;5;2012;23
13761.38;30/05/2012;4;5;2012;23
15533.17;31/05/2012;5;5;2012;23
15857.5;01/06/2012;6;6;2012;23
15861.75;02/06/2012;7;6;2012;23
15893.42;03/06/2012;1;6;2012;23
15871.17;04/06/2012;2;6;2012;24
15370.38;05/06/2012;3;6;2012;24
13642.29;06/06/2012;4;6;2012;24
15390.96;07/06/2012;5;6;2012;24
15817.17;08/06/2012;6;6;2012;24
15944.5;09/06/2012;7;6;2012;24
16038.71;10/06/2012;1;6;2012;24
15888.75;11/06/2012;2;6;2012;25
15599.67;12/06/2012;3;6;2012;25
14078.88;13/06/2012;4;6;2012;25
16167.96;14/06/2012;5;6;2012;25
16561.46;15/06/2012;6;6;2012;25
16563.54;16/06/2012;7;6;2012;25
16832.63;17/06/2012;1;6;2012;25
16704.5;18/06/2012;2;6;2012;26
15771.63;19/06/2012;3;6;2012;26
14161.79;20/06/2012;4;6;2012;26
16199.96;21/06/2012;5;6;2012;26
16878.33;22/06/2012;6;6;2012;26
16643.92;23/06/2012;7;6;2012;26
16594.33;24/06/2012;1;6;2012;26
16553.83;25/06/2012;2;6;2012;27
16067.88;26/06/2012;3;6;2012;27
14458.71;27/06/2012;4;6;2012;27
16395.54;28/06/2012;5;6;2012;27
16944.46;29/06/2012;6;6;2012;27
17054.42;30/06/2012;7;6;2012;27
17157;01/07/2012;1;7;2012;27
17135.63;02/07/2012;2;7;2012;28
16521.5;03/07/2012;3;7;2012;28
14869.13;04/07/2012;4;7;2012;28
16908.79;05/07/2012;5;7;2012;28
17552.17;06/07/2012;6;7;2012;28
17696.38;07/07/2012;7;7;2012;28
17747.5;08/07/2012;1;7;2012;28
17630.96;09/07/2012;2;7;2012;29
16884.58;10/07/2012;3;7;2012;29
15126.75;11/07/2012;4;7;2012;29
17341.08;12/07/2012;5;7;2012;29
17867.88;13/07/2012;6;7;2012;29
17700.33;14/07/2012;7;7;2012;29
17625.63;15/07/2012;1;7;2012;29
17260.5;16/07/2012;2;7;2012;30
16524.38;17/07/2012;3;7;2012;30
14828.42;18/07/2012;4;7;2012;30
16910.67;19/07/2012;5;7;2012;30
17635.04;20/07/2012;6;7;2012;30
17727.29;21/07/2012;7;7;2012;30
17889.88;22/07/2012;1;7;2012;30
17774.71;23/07/2012;2;7;2012;31
17099.71;24/07/2012;3;7;2012;31
15447.75;25/07/2012;4;7;2012;31
17603.58;26/07/2012;5;7;2012;31
18097.25;27/07/2012;6;7;2012;31
18264.33;28/07/2012;7;7;2012;31
18472.67;29/07/2012;1;7;2012;31
18302.79;30/07/2012;2;7;2012;32
17552.54;31/07/2012;3;7;2012;32
16208.33;01/08/2012;4;8;2012;32
17436.46;02/08/2012;5;8;2012;32
18041.63;03/08/2012;6;8;2012;32
18143;04/08/2012;7;8;2012;32
18099.54;05/08/2012;1;8;2012;32
18019.71;06/08/2012;2;8;2012;33
17299.33;07/08/2012;3;8;2012;33
16245.04;08/08/2012;4;8;2012;33
17627.21;09/08/2012;5;8;2012;33
18045.83;10/08/2012;6;8;2012;33
17726;11/08/2012;7;8;2012;33
17707.38;12/08/2012;1;8;2012;33
17851.42;13/08/2012;2;8;2012;34
17213.17;14/08/2012;3;8;2012;34
15551.92;15/08/2012;4;8;2012;34
17354.75;16/08/2012;5;8;2012;34
17509.54;17/08/2012;6;8;2012;34
17603.13;18/08/2012;7;8;2012;34
17646.79;19/08/2012;1;8;2012;34
17691.13;20/08/2012;2;8;2012;35
17195.71;21/08/2012;3;8;2012;35
15478.25;22/08/2012;4;8;2012;35
17481.33;23/08/2012;5;8;2012;35
17998.75;24/08/2012;6;8;2012;35
18069.46;25/08/2012;7;8;2012;35
18149.33;26/08/2012;1;8;2012;35
18088.46;27/08/2012;2;8;2012;36
17124.13;28/08/2012;3;8;2012;36
15272.75;29/08/2012;4;8;2012;36
15934.54;30/08/2012;5;8;2012;36
17686.46;31/08/2012;6;8;2012;36
17925;01/09/2012;7;9;2012;36
18091.67;02/09/2012;1;9;2012;36
18155.75;03/09/2012;2;9;2012;37
17376.5;04/09/2012;3;9;2012;37
15351.25;05/09/2012;4;9;2012;37
17066.08;06/09/2012;5;9;2012;37
17358.63;07/09/2012;6;9;2012;37
17351.29;08/09/2012;7;9;2012;37
17428.5;09/09/2012;1;9;2012;37
17207.83;10/09/2012;2;9;2012;38
16558.17;11/09/2012;3;9;2012;38
14773.96;12/09/2012;4;9;2012;38
16536.17;13/09/2012;5;9;2012;38
17083.33;14/09/2012;6;9;2012;38
17095.79;15/09/2012;7;9;2012;38
17148.08;16/09/2012;1;9;2012;38
17105.08;17/09/2012;2;9;2012;39
16580.67;18/09/2012;3;9;2012;39
14789.13;19/09/2012;4;9;2012;39
16485.25;20/09/2012;5;9;2012;39
16837.92;21/09/2012;6;9;2012;39
17217.08;22/09/2012;7;9;2012;39
17215.63;23/09/2012;1;9;2012;39
17076.25;24/09/2012;2;9;2012;40
16565.71;25/09/2012;3;9;2012;40
14846.88;26/09/2012;4;9;2012;40
16821;27/09/2012;5;9;2012;40
17162.71;28/09/2012;6;9;2012;40
17265.29;29/09/2012;7;9;2012;40
17313.79;30/09/2012;1;9;2012;40
16705.08;01/10/2012;2;10;2012;41
16191.25;02/10/2012;3;10;2012;41
14492.33;03/10/2012;4;10;2012;41
16235.21;04/10/2012;5;10;2012;41
16560.13;05/10/2012;6;10;2012;41
16407.5;06/10/2012;7;10;2012;41
16396.88;07/10/2012;1;10;2012;41
16244.58;08/10/2012;2;10;2012;42
15847.67;09/10/2012;3;10;2012;42
14238;10/10/2012;4;10;2012;42
15853.29;11/10/2012;5;10;2012;42
16553.25;12/10/2012;6;10;2012;42
16619.71;13/10/2012;7;10;2012;42
16877;14/10/2012;1;10;2012;42
16603.29;15/10/2012;2;10;2012;43
16240.58;16/10/2012;3;10;2012;43
14599.92;17/10/2012;4;10;2012;43
16053.08;18/10/2012;5;10;2012;43
16372.17;19/10/2012;6;10;2012;43
16554.63;20/10/2012;7;10;2012;43
16442.46;21/10/2012;1;10;2012;43
16480.08;22/10/2012;2;10;2012;44
16237;23/10/2012;3;10;2012;44
14705.75;24/10/2012;4;10;2012;44
16188.75;25/10/2012;5;10;2012;44
16659.88;26/10/2012;6;10;2012;44
16444.71;27/10/2012;7;10;2012;44
15950.21;28/10/2012;1;10;2012;44
14757.63;29/10/2012;2;10;2012;45
15048.92;30/10/2012;3;10;2012;45
14149.71;31/10/2012;4;10;2012;45
16100.21;01/11/2012;5;11;2012;45
16383.29;02/11/2012;6;11;2012;45
16562.92;03/11/2012;7;11;2012;45
16726.88;04/11/2012;1;11;2012;45
16784.25;05/11/2012;2;11;2012;46
16697.46;06/11/2012;3;11;2012;46
15078.67;07/11/2012;4;11;2012;46
16567.63;08/11/2012;5;11;2012;46
16879.75;09/11/2012;6;11;2012;46
17005.83;10/11/2012;7;11;2012;46
16922.04;11/11/2012;1;11;2012;46
16821.29;12/11/2012;2;11;2012;47
14368.17;13/11/2012;3;11;2012;47
11624.04;14/11/2012;4;11;2012;47
11717.54;15/11/2012;5;11;2012;47
12761.29;16/11/2012;6;11;2012;47
16129.04;17/11/2012;7;11;2012;47
16898.04;18/11/2012;1;11;2012;47
17093.42;19/11/2012;2;11;2012;48
16892.88;20/11/2012;3;11;2012;48
15405.54;21/11/2012;4;11;2012;48
17355.46;22/11/2012;5;11;2012;48
18105.29;23/11/2012;6;11;2012;48
18557.29;24/11/2012;7;11;2012;48
18713.46;25/11/2012;1;11;2012;48
18370.92;26/11/2012;2;11;2012;49
17608.88;27/11/2012;3;11;2012;49
16034.88;28/11/2012;4;11;2012;49
17961.79;29/11/2012;5;11;2012;49
18225.08;30/11/2012;6;11;2012;49
18134.29;01/12/2012;7;12;2012;49
18396.67;02/12/2012;1;12;2012;49
17853.33;03/12/2012;2;12;2012;50
17394.67;04/12/2012;3;12;2012;50
15720.08;05/12/2012;4;12;2012;50
17669.83;06/12/2012;5;12;2012;50
18415.54;07/12/2012;6;12;2012;50
18461.67;08/12/2012;7;12;2012;50
18421.54;09/12/2012;1;12;2012;50
18688.83;10/12/2012;2;12;2012;51
18174.38;11/12/2012;3;12;2012;51
16348.17;12/12/2012;4;12;2012;51
18350.54;13/12/2012;5;12;2012;51
18968.79;14/12/2012;6;12;2012;51
19118.04;15/12/2012;7;12;2012;51
19234;16/12/2012;1;12;2012;51
19029.92;17/12/2012;2;12;2012;52
18467.63;18/12/2012;3;12;2012;52
16609.17;19/12/2012;4;12;2012;52
18586.79;20/12/2012;5;12;2012;52
18896.21;21/12/2012;6;12;2012;52
19045.88;22/12/2012;7;12;2012;52
19058.79;23/12/2012;1;12;2012;52
18951.08;24/12/2012;2;12;2012;53
18257.54;25/12/2012;3;12;2012;53
16624.13;26/12/2012;4;12;2012;53
18095.04;27/12/2012;5;12;2012;53
18379.54;28/12/2012;6;12;2012;53
18310.08;29/12/2012;7;12;2012;53
18080.42;30/12/2012;1;12;2012;53
17013.04;31/12/2012;2;12;2012;53
14731.96;01/01/2013;3;1;2013;1
15519.71;02/01/2013;4;1;2013;1
17910.13;03/01/2013;5;1;2013;1
18725.29;04/01/2013;6;1;2013;1
18506.17;05/01/2013;7;1;2013;1
18532.63;06/01/2013;1;1;2013;1
18673.83;07/01/2013;2;1;2013;2
18139;08/01/2013;3;1;2013;2
16509.17;09/01/2013;4;1;2013;2
18215.25;10/01/2013;5;1;2013;2
18567.54;11/01/2013;6;1;2013;2
18685.04;12/01/2013;7;1;2013;2
18736.13;13/01/2013;1;1;2013;2
18982.38;14/01/2013;2;1;2013;3
18601.75;15/01/2013;3;1;2013;3
17257.79;16/01/2013;4;1;2013;3
18653.46;17/01/2013;5;1;2013;3
18604.08;18/01/2013;6;1;2013;3
15807.46;19/01/2013;7;1;2013;3
12741.29;20/01/2013;1;1;2013;3
12614.63;21/01/2013;2;1;2013;4
13590.42;22/01/2013;3;1;2013;4
14273.29;23/01/2013;4;1;2013;4
17733.63;24/01/2013;5;1;2013;4
18549.04;25/01/2013;6;1;2013;4
18332.88;26/01/2013;7;1;2013;4
18446.25;27/01/2013;1;1;2013;4
18427.08;28/01/2013;2;1;2013;5
17768.71;29/01/2013;3;1;2013;5
16156.42;30/01/2013;4;1;2013;5
18308.75;31/01/2013;5;1;2013;5
18946.13;01/02/2013;6;2;2013;5
18852.58;02/02/2013;7;2;2013;5
18340.67;03/02/2013;1;2;2013;5
18170.5;04/02/2013;2;2;2013;6
17553.96;05/02/2013;3;2;2013;6
16095.67;06/02/2013;4;2;2013;6
17915.67;07/02/2013;5;2;2013;6
18412.42;08/02/2013;6;2;2013;6
18697.54;09/02/2013;7;2;2013;6
18745.21;10/02/2013;1;2;2013;6
18426.67;11/02/2013;2;2;2013;7
17582.42;12/02/2013;3;2;2013;7
16711.38;13/02/2013;4;2;2013;7
18650.58;14/02/2013;5;2;2013;7
19172.96;15/02/2013;6;2;2013;7
19270.92;16/02/2013;7;2;2013;7
19183.92;17/02/2013;1;2;2013;7
19053.75;18/02/2013;2;2;2013;8
18625.17;19/02/2013;3;2;2013;8
16521.46;20/02/2013;4;2;2013;8
18719.79;21/02/2013;5;2;2013;8
18930.54;22/02/2013;6;2;2013;8
18512.33;23/02/2013;7;2;2013;8
18216.79;24/02/2013;1;2;2013;8
17907.75;25/02/2013;2;2;2013;9
17292.88;26/02/2013;3;2;2013;9
15606.88;27/02/2013;4;2;2013;9
17621.25;28/02/2013;5;2;2013;9
18502.83;01/03/2013;6;3;2013;9
18303.88;02/03/2013;7;3;2013;9
18592.67;03/03/2013;1;3;2013;9
18422.25;04/03/2013;2;3;2013;10
17747.58;05/03/2013;3;3;2013;10
16106.17;06/03/2013;4;3;2013;10
17758.29;07/03/2013;5;3;2013;10
18590.33;08/03/2013;6;3;2013;10
18052.29;09/03/2013;7;3;2013;10
18528.5;10/03/2013;1;3;2013;10
18703.63;11/03/2013;2;3;2013;11
18119.92;12/03/2013;3;3;2013;11
16272.29;13/03/2013;4;3;2013;11
18012.75;14/03/2013;5;3;2013;11
18204.29;15/03/2013;6;3;2013;11
18205;16/03/2013;7;3;2013;11
18199.63;17/03/2013;1;3;2013;11
17937.58;18/03/2013;2;3;2013;12
17227.92;19/03/2013;3;3;2013;12
15886.83;20/03/2013;4;3;2013;12
17798.83;21/03/2013;5;3;2013;12
18518.38;22/03/2013;6;3;2013;12
18444.58;23/03/2013;7;3;2013;12
18404.67;24/03/2013;1;3;2013;12
18366.33;25/03/2013;2;3;2013;13
17665.71;26/03/2013;3;3;2013;13
15744.29;27/03/2013;4;3;2013;13
17399.5;28/03/2013;5;3;2013;13
17969.29;29/03/2013;6;3;2013;13
17915.04;30/03/2013;7;3;2013;13
18100.08;31/03/2013;1;3;2013;13
17633;01/04/2013;2;4;2013;14
17478.13;02/04/2013;3;4;2013;14
16070.42;03/04/2013;4;4;2013;14
18175.54;04/04/2013;5;4;2013;14
18303.38;05/04/2013;6;4;2013;14
18278.54;06/04/2013;7;4;2013;14
18132.71;07/04/2013;1;4;2013;14
17973.21;08/04/2013;2;4;2013;15
17333.38;09/04/2013;3;4;2013;15
15309.38;10/04/2013;4;4;2013;15
16932.38;11/04/2013;5;4;2013;15
17272.75;12/04/2013;6;4;2013;15
17428.17;13/04/2013;7;4;2013;15
17441.96;14/04/2013;1;4;2013;15
17403.33;15/04/2013;2;4;2013;16
16985.04;16/04/2013;3;4;2013;16
15229.38;17/04/2013;4;4;2013;16
16915.71;18/04/2013;5;4;2013;16
17204.21;19/04/2013;6;4;2013;16
17314.13;20/04/2013;7;4;2013;16
17407.08;21/04/2013;1;4;2013;16
17188.92;22/04/2013;2;4;2013;17
16106.04;23/04/2013;3;4;2013;17
14974.83;24/04/2013;4;4;2013;17
16878.29;25/04/2013;5;4;2013;17
17348.25;26/04/2013;6;4;2013;17
17419;27/04/2013;7;4;2013;17
17414.58;28/04/2013;1;4;2013;17
17405;29/04/2013;2;4;2013;18
16900;30/04/2013;3;4;2013;18
15783.33;01/05/2013;4;5;2013;18
16824.04;02/05/2013;5;5;2013;18
17373.71;03/05/2013;6;5;2013;18
17450.75;04/05/2013;7;5;2013;18
17415.33;05/05/2013;1;5;2013;18
17419.75;06/05/2013;2;5;2013;19
16666.42;07/05/2013;3;5;2013;19
14700.21;08/05/2013;4;5;2013;19
16626.33;09/05/2013;5;5;2013;19
17119.29;10/05/2013;6;5;2013;19
17288.88;11/05/2013;7;5;2013;19
17413.38;12/05/2013;1;5;2013;19
17440.13;13/05/2013;2;5;2013;20
17049.92;14/05/2013;3;5;2013;20
15222.58;15/05/2013;4;5;2013;20
16970.17;16/05/2013;5;5;2013;20
17359.88;17/05/2013;6;5;2013;20
17302.75;18/05/2013;7;5;2013;20
16508.88;19/05/2013;1;5;2013;20
17307.42;20/05/2013;2;5;2013;21
16899.25;21/05/2013;3;5;2013;21
15224.71;22/05/2013;4;5;2013;21
16996.92;23/05/2013;5;5;2013;21
17447.92;24/05/2013;6;5;2013;21
17417.58;25/05/2013;7;5;2013;21
17428.92;26/05/2013;1;5;2013;21
17192.04;27/05/2013;2;5;2013;22
16644.96;28/05/2013;3;5;2013;22
14870.08;29/05/2013;4;5;2013;22
16622.54;30/05/2013;5;5;2013;22
17097.54;31/05/2013;6;5;2013;22
17034.04;01/06/2013;7;6;2013;22
17114.33;02/06/2013;1;6;2013;22
17011.67;03/06/2013;2;6;2013;23
16703.46;04/06/2013;3;6;2013;23
14867.88;05/06/2013;4;6;2013;23
16948.63;06/06/2013;5;6;2013;23
17310.71;07/06/2013;6;6;2013;23
17586.75;08/06/2013;7;6;2013;23
17680.42;09/06/2013;1;6;2013;23
17537.04;10/06/2013;2;6;2013;24
16830.88;11/06/2013;3;6;2013;24
15026.75;12/06/2013;4;6;2013;24
17230.96;13/06/2013;5;6;2013;24
17739.5;14/06/2013;6;6;2013;24
17690.04;15/06/2013;7;6;2013;24
17961.88;16/06/2013;1;6;2013;24
18016.58;17/06/2013;2;6;2013;25
17525.71;18/06/2013;3;6;2013;25
15499.63;19/06/2013;4;6;2013;25
17479.5;20/06/2013;5;6;2013;25
18022.67;21/06/2013;6;6;2013;25
18044.17;22/06/2013;7;6;2013;25
18094.29;23/06/2013;1;6;2013;25
18179.92;24/06/2013;2;6;2013;26
